HIPNum1	HIPNum2	distance
5348	7213	18.849729
1067	2475	18.852196
7097	7597	18.852834
7607	330	18.853192
9640	4510	18.853399
6686	114984	18.853547
9598	40559	18.854068
6686	13965	18.854962
10064	10115	18.856075
3419	115528	18.859362
8903	5346	18.859615
5348	112924	18.860136
6537	12444	18.861091
677	112032	18.864958
8832	11784	18.865446
4436	9621	18.865630
8903	14677	18.865658
1067	7097	18.866022
6686	18217	18.866067
2081	112623	18.868067
746	10350	18.868202
746	106604	18.868236
8886	15004	18.868520
2081	112127	18.871060
3092	6999	18.871091
6686	15444	18.872418
7607	16470	18.873352
1067	5315	18.876741
2920	111550	18.878641
9640	9884	18.879560
5165	115769	18.879797
677	112051	18.879828
3821	15309	18.880841
10064	12784	18.880881
13268	23484	18.881381
5165	118092	18.882117
11767	75097	18.885801
9487	3786	18.886004
3092	9153	18.886697
5364	10326	18.886779
8886	112670	18.886871
14135	19799	18.887177
11767	110725	18.888060
7097	7362	18.888157
746	115530	18.889196
3821	113327	18.889740
7083	12186	18.889930
3179	110504	18.891364
9487	13883	18.892190
6537	9706	18.892209
4436	10446	18.892819
7083	118092	18.893599
7588	18592	18.897065
7607	117472	18.898156
11767	74793	18.898206
2021	105148	18.898369
9236	115769	18.898490
10602	19917	18.899968
7607	13700	18.901662
8796	14817	18.901689
6537	11474	18.901694
10064	5571	18.903961
6686	7513	18.905543
8102	12288	18.909260
7607	14817	18.909422
2081	112122	18.911134
677	113084	18.913419
9487	3760	18.914605
3821	114981	18.919062
14135	19376	18.920141
11767	33827	18.920463
7607	117221	18.921489
13268	4298	18.921514
14328	15204	18.921993
7097	1168	18.922256
7083	13789	18.923686
4436	6492	18.926310
6867	12122	18.926332
2920	12239	18.927188
1562	5346	18.928363
7588	117571	18.928566
4436	10944	18.930195
677	1372	18.932667
6537	12247	18.933220
4427	16303	18.933467
2021	41191	18.934809
9640	4383	18.935120
13209	13679	18.936681
9598	31703	18.937263
4436	2568	18.938220
7588	8514	18.938565
13531	3544	18.941085
2081	10111	18.941097
8645	9809	18.941909
9347	10305	18.941951
765	117860	18.942527
13847	10069	18.942678
3821	12777	18.943070
9236	114699	18.944889
8102	13782	18.946512
13268	13257	18.947177
2081	112117	18.948504
2920	11569	18.950302
2072	10138	18.950411
1562	6432	18.952014
6537	12390	18.952984
8903	13328	18.953274
2072	115433	18.955969
2920	116781	18.957228
9640	12189	18.958417
677	113009	18.959918
9884	15416	18.960032
14328	19335	18.960065
8645	2846	18.960279
8903	8998	18.960531
2920	116030	18.962366
1067	6669	18.965803
1067	113131	18.966535
5447	8832	18.966867
13209	18532	18.967003
9487	5121	18.968479
7607	3299	18.969068
3092	3675	18.970798
2920	116380	18.972478
3092	5204	18.973542
2072	112203	18.974314
746	110055	18.974821
6686	17707	18.975412
9347	15643	18.975534
9884	3685	18.976846
677	114981	18.977115
5447	106	18.979156
6686	1009	18.979869
5364	10826	18.980204
4427	109746	18.980563
765	117088	18.980652
9236	22081	18.981030
4427	113919	18.981057
7097	6512	18.982782
746	12821	18.983497
1562	5259	18.987630
7607	116876	18.989453
13209	17529	18.990430
3821	111325	18.991952
14135	10215	18.992325
4427	5626	18.992869
5447	117340	18.995873
8102	2381	18.996901
9007	16368	18.999126
8645	3741	18.999611
8796	15549	19.000553
8796	2270	19.002270
8102	13701	19.002402
14135	8588	19.003103
8903	12982	19.004196
9640	2270	19.004678
8102	13835	19.004837
1067	117375	19.005561
2920	113048	19.005681
2072	3489	19.006365
5447	7786	19.007289
8796	13448	19.008195
4427	12777	19.008211
13531	23380	19.009986
11767	34238	19.010367
8645	5141	19.012747
1067	113904	19.013123
9884	7884	19.014091
677	113788	19.014555
9487	3697	19.015313
6686	113561	19.015608
1067	117761	19.015616
4436	115065	19.015665
6867	11258	19.015680
5165	3330	19.016817
11767	92782	19.017679
677	5317	19.017792
9487	14439	19.017927
8796	14576	19.018259
14328	6711	19.019136
7607	695	19.019150
765	4577	19.019985
9884	14764	19.020444
13701	16697	19.022534
2081	4563	19.022965
5165	11802	19.023291
1067	5510	19.023476
5364	117722	19.023638
2920	110497	19.025178
765	8882	19.025435
11767	7078	19.026006
14328	21928	19.027615
9598	3544	19.027843
5447	117221	19.032748
4436	3685	19.032865
13701	7999	19.033370
9884	7513	19.033378
3821	110103	19.033875
4427	13732	19.035621
7097	4147	19.035960
14328	7513	19.038674
7083	13884	19.040710
765	7643	19.040883
4427	111660	19.041343
7588	115510	19.042216
8102	11791	19.042326
5447	116941	19.043078
14328	24348	19.045461
14135	17026	19.046581
13531	15416	19.046689
4436	11784	19.047428
5165	4363	19.047452
2072	2941	19.049235
8886	16244	19.049836
7607	117301	19.049926
9487	11348	19.050738
9347	6687	19.050897
4436	5454	19.052253
677	6492	19.052352
8832	2568	19.053626
8645	14456	19.054873
13268	24017	19.054996
9007	16310	19.055544
2021	112895	19.056120
13268	24313	19.056391
7097	6776	19.057227
1067	4147	19.060250
3419	115522	19.060418
5165	12300	19.062433
1067	116323	19.062520
746	111242	19.063001
4436	8704	19.063626
12706	11348	19.063738
1562	930	19.066048
13531	9480	19.066098
8102	12584	19.066757
13701	10069	19.067443
3179	10340	19.067613
5364	636	19.068330
11767	89908	19.070133
9884	4520	19.071239
8796	6087	19.074134
677	967	19.074558
8886	19400	19.077738
4427	16281	19.078214
8886	15988	19.078352
3179	13367	19.079973
9347	3056	19.080838
5364	11345	19.081504
2072	5268	19.081734
1067	118209	19.083235
9236	8882	19.084262
13209	9295	19.084516
5447	117073	19.084862
10064	7447	19.084881
2081	112203	19.085897
9236	3245	19.086280
8645	7243	19.086293
14328	4151	19.086370
2920	13347	19.086912
13847	15474	19.087526
746	115065	19.088870
9884	12447	19.089474
2920	113788	19.090567
8832	13954	19.090789
7588	13244	19.091202
5447	7447	19.092860
3092	8044	19.095872
13531	21242	19.096162
11767	30794	19.096873
8832	13775	19.096897
2021	102157	19.097194
5348	11231	19.099169
2021	29271	19.099665
2081	4104	19.099840
13209	9983	19.100165
5447	116365	19.101173
9007	2240	19.102226
9640	2912	19.102389
13209	18717	19.103405
3092	476	19.103609
3821	7818	19.105135
13701	13202	19.105841
9236	116653	19.108735
2920	116365	19.111256
7588	7886	19.113857
5447	1982	19.114032
13531	23522	19.114230
4427	109620	19.116489
10064	17313	19.116514
5447	116805	19.116770
10602	19805	19.117025
9884	13679	19.117456
13209	6776	19.118404
4427	112098	19.119994
5348	115907	19.120416
4427	114210	19.121332
3179	9586	19.122067
6867	12288	19.122510
13268	4709	19.122652
9236	113969	19.122872
13701	14551	19.123579
14135	10732	19.124023
10064	2912	19.124238
677	112440	19.124960
13531	17854	19.127383
8832	6432	19.127419
746	107119	19.127694
8832	4552	19.129215
3092	116292	19.129839
8645	13479	19.130235
5348	112603	19.130752
4436	12057	19.131161
4427	109474	19.131907
3821	15520	19.132322
1067	113445	19.132625
3821	114200	19.132782
10064	15861	19.134458
9640	1639	19.135162
6686	6794	19.135776
11767	115770	19.137342
2920	13268	19.138710
8886	23442	19.139519
2920	110919	19.140805
1562	6061	19.141077
7588	115713	19.141531
3092	4786	19.141562
1562	2235	19.142485
13268	7818	19.144140
10064	16252	19.147193
2920	110504	19.147239
5348	114159	19.148231
2920	5447	19.148838
10064	4317	19.150716
3419	7362	19.150790
2920	112170	19.151846
13531	4298	19.152012
9007	17440	19.152718
9640	16292	19.152845
3179	13133	19.153297
14328	18438	19.154014
3092	9621	19.154476
9640	17203	19.156527
3419	115438	19.156662
13268	24348	19.157767
12706	17058	19.158359
746	3881	19.158681
10064	16499	19.159227
9884	12093	19.159255
1562	117860	19.159680
10064	4786	19.159787
8832	15110	19.162421
2072	112374	19.163093
13268	2854	19.164752
7607	5679	19.166509
7083	117880	19.166974
5165	114921	19.169519
677	115036	19.172146
10602	19780	19.175184
2081	7387	19.175583
5348	15353	19.176495
6537	1728	19.176701
8645	6868	19.176782
1562	113781	19.177579
8903	3031	19.178284
14328	7818	19.180073
7607	13328	19.180215
4427	116941	19.182857
9640	17846	19.182921
765	1599	19.183322
677	113994	19.184890
5447	116631	19.185610
10602	19233	19.187045
677	3414	19.187773
7083	7463	19.187931
9640	1501	19.189427
12706	16641	19.189975
3419	9572	19.192950
13268	7444	19.193604
14328	19302	19.195871
14328	18769	19.196230
8886	14914	19.196476
9598	16292	19.198201
677	4520	19.199702
8903	2568	19.200766
8886	23582	19.202125
5165	1599	19.202435
13268	3641	19.203761
8645	9677	19.204719
1067	116146	19.205040
7607	5586	19.206450
3179	111314	19.207465
2920	114831	19.208888
746	7651	19.209526
8102	13883	19.212178
11767	95978	19.216286
6686	4903	19.216725
677	113281	19.218581
3179	13424	19.218603
14328	24451	19.220104
6537	910	19.220884
9598	117301	19.221034
6686	7444	19.221701
8102	9487	19.222085
8832	14748	19.223086
12706	6868	19.223947
13701	12828	19.225886
13701	10798	19.226188
9487	14355	19.226511
6537	11381	19.226839
8886	14544	19.228215
6867	13147	19.229566
9884	13954	19.231567
4427	17585	19.231740
13701	14086	19.232466
7097	12447	19.233017
5447	10366	19.235281
7607	116709	19.235622
6537	1421	19.236019
7588	19233	19.236688
2081	114996	19.237614
7097	7999	19.238318
7607	12200	19.238582
7607	11432	19.239744
3179	4185	19.241257
5447	3810	19.241746
10602	20552	19.242893
13268	2707	19.245326
7607	16281	19.246524
8796	15514	19.247634
9347	15585	19.248267
9487	4520	19.248481
4427	5947	19.248928
9487	13108	19.249346
13531	3334	19.249422
5447	116354	19.250345
8645	5346	19.251349
14328	24836	19.252187
746	8127	19.252599
8886	5650	19.253513
4427	17296	19.253643
5348	12413	19.255355
3179	109746	19.255705
7588	4770	19.263344
11767	111325	19.264336
14328	5434	19.264600
13701	19777	19.265006
6867	117219	19.266342
7607	8796	19.266813
9347	15357	19.267067
8102	8833	19.268352
746	112417	19.268458
13847	21770	19.268527
12706	8387	19.268653
8886	23617	19.269302
3821	2422	19.269693
677	5081	19.269767
13701	15900	19.269808
8886	112724	19.270495
7097	6702	19.271285
11767	106032	19.271332
13701	19398	19.271667
8886	19461	19.271715
9487	7450	19.274540
8832	11474	19.275676
2920	112670	19.275966
4427	16712	19.276019
3179	114430	19.276269
9487	14764	19.278010
9236	16339	19.278845
10602	730	19.279175
765	118076	19.279811
9347	11261	19.280703
5364	117541	19.282073
2021	70418	19.282750
13531	23734	19.283075
10064	17460	19.284638
5348	8369	19.284692
5348	7941	19.284876
2920	110314	19.285616
8645	7819	19.286682
5165	116231	19.287592
9007	4293	19.289772
5348	117880	19.289885
1067	2912	19.290266
2072	10096	19.290375
13531	3801	19.290838
9884	4382	19.291494
9236	22737	19.292136
8832	12862	19.292158
6686	1501	19.293177
1562	117107	19.293244
2072	2484	19.293876
13531	23743	19.294670
7097	13327	19.296329
5364	8233	19.296925
2920	117503	19.298649
9640	17932	19.298712
8832	12318	19.298888
1067	115476	19.299465
12706	8497	19.300324
13209	14607	19.301006
7097	9570	19.301107
2072	2487	19.301287
5447	5336	19.301423
7607	116912	19.301474
9007	18597	19.303831
8886	16147	19.309337
1562	7580	19.309559
9487	15457	19.310134
3821	111247	19.310249
1562	761	19.310657
8832	9589	19.311231
8886	3414	19.312138
8903	2903	19.312541
746	10366	19.313268
8886	9983	19.315637
4436	4267	19.316649
5364	4577	19.316650
4427	5412	19.316682
2081	117797	19.319348
7097	11474	19.320683
5364	11033	19.320683
14328	24017	19.320895
7607	117450	19.321100
4427	760	19.322349
7097	6687	19.323195
2920	110498	19.323770
5364	7505	19.327257
8886	19172	19.329180
9640	16599	19.330944
3092	10064	19.331333
14135	12562	19.332804
1067	112997	19.334428
765	112259	19.335120
3179	115530	19.335619
2081	10096	19.336502
677	3675	19.336700
765	113246	19.337558
8796	14649	19.337775
746	113788	19.338129
3179	14502	19.338655
3419	117761	19.339265
8886	20772	19.340305
13701	17563	19.340803
677	4501	19.341581
4427	7918	19.342212
7607	15282	19.343066
13701	17717	19.343135
4436	11220	19.343170
12706	18141	19.344415
9640	8020	19.347782
13268	2611	19.349256
3821	1296	19.350273
9347	3175	19.350381
13268	18532	19.351175
746	6261	19.354645
765	4932	19.355021
3821	4436	19.356010
3821	115261	19.356231
8886	3132	19.356781
8903	5550	19.356854
3419	9237	19.357243
9007	118092	19.358317
8886	16447	19.358714
5348	16245	19.360397
14135	18455	19.360874
9598	12686	19.361620
13847	13288	19.361839
8886	22626	19.361840
5364	2548	19.362261
8796	3810	19.362515
2920	7321	19.363249
2021	17440	19.363670
10064	15669	19.363925
13209	6702	19.364943
5348	14547	19.365057
3821	110314	19.365216
7097	11486	19.366447
3821	110497	19.366738
9347	2941	19.366935
6686	17056	19.367045
9640	1921	19.367576
10064	14649	19.367748
8903	5074	19.370311
9487	6714	19.370353
6686	19673	19.371993
7588	114408	19.372605
8903	13679	19.372823
13268	9977	19.374010
2072	2578	19.374663
3419	115839	19.375017
7097	1193	19.376363
9598	107119	19.376770
2072	117107	19.378071
8903	12287	19.378864
8102	13202	19.382589
5364	4932	19.383081
9640	9220	19.384527
4436	11651	19.385571
10064	4298	19.388828
1067	5772	19.388924
8903	6061	19.389393
13209	19672	19.389419
13209	7359	19.389463
8645	12093	19.390407
5364	7243	19.392403
9347	15700	19.392641
9598	10361	19.393278
13268	24479	19.393404
9487	4346	19.394201
3179	115191	19.394375
14328	8016	19.394470
8832	11738	19.394594
3821	14328	19.394703
4427	4903	19.394745
8886	20380	19.395594
2021	102395	19.396385
9640	2505	19.396704
12706	15110	19.397106
14328	7444	19.397648
5348	113657	19.398098
6686	114222	19.398163
1562	113674	19.398974
3821	12690	19.399219
13209	6669	19.400111
8102	3193	19.401142
8886	7719	19.402045
1067	115271	19.402940
2072	9685	19.403703
4427	111925	19.403707
3419	9562	19.404699
2081	7506	19.405280
5447	116505	19.405744
8796	7493	19.405947
7607	16602	19.408249
5348	7643	19.408361
14328	3988	19.408469
13531	11651	19.408494
8886	1639	19.408678
3179	111325	19.408963
9640	2611	19.409190
8886	20039	19.411125
2920	9480	19.412105
3821	14043	19.412560
9640	10795	19.416556
746	107230	19.420130
3821	114984	19.420376
8102	4147	19.422344
7607	7965	19.422478
14328	5993	19.426260
3179	109620	19.426270
3419	9094	19.426851
3179	14626	19.427274
14328	4786	19.428574
5447	10944	19.429473
9487	15383	19.430295
3092	116972	19.430442
2021	115769	19.432447
746	105972	19.432708
13847	17717	19.433399
3821	13732	19.435395
1562	117628	19.437235
13847	18592	19.437622
4427	9983	19.438776
3092	115191	19.440061
6686	116727	19.440568
7607	16499	19.440786
14328	15416	19.440807
6867	116737	19.441601
6537	1402	19.441861
765	112501	19.442128
7083	116602	19.443863
12706	10306	19.445145
8102	9353	19.445479
5447	2854	19.446104
9007	7955	19.446616
5165	12608	19.446661
9884	3810	19.447626
7607	16303	19.449092
10064	12686	19.450271
13847	14240	19.451144
12706	18033	19.451675
13701	7580	19.453100
3821	9640	19.453206
765	7941	19.454256
7097	7147	19.454675
10064	5131	19.454726
10064	5132	19.458441
9347	10234	19.458597
7607	10280	19.459111
5348	113969	19.460332
7097	11021	19.460524
14135	18717	19.461257
3179	109972	19.461565
8102	1821	19.462390
13268	2474	19.462574
10064	13531	19.463124
4436	9505	19.463951
2081	115121	19.464654
6686	5626	19.465374
765	110109	19.466683
677	2235	19.468187
9884	7007	19.470756
9640	13121	19.472633
2920	111169	19.472655
11767	66435	19.473574
1562	7362	19.474632
13268	1960	19.475138
3419	7955	19.480877
7083	10513	19.480895
13209	19302	19.480973
765	1099	19.481650
2920	113726	19.482249
9487	11783	19.482318
14328	23484	19.482347
7588	17543	19.483352
8832	14719	19.483762
4436	12072	19.484491
8886	23484	19.485470
3179	9640	19.485815
3821	15192	19.486164
6537	10069	19.486817
13847	5862	19.487317
3179	109592	19.487501
12706	16780	19.487653
8886	16424	19.489216
13531	3951	19.489870
9640	1575	19.491648
3179	113750	19.492831
3179	5550	19.493901
9236	114268	19.494336
8886	5993	19.494356
13268	17558	19.495084
13209	11484	19.496320
4436	4383	19.497408
7607	2475	19.498074
6867	15305	19.499826
8645	9521	19.500606
5447	10795	19.501536
14328	12086	19.502179
9884	6794	19.502670
6537	9809	19.504575
13531	16319	19.504828
2021	108195	19.506009
3179	13531	19.506207
3179	111550	19.507806
14328	4212	19.508520
4436	6714	19.510585
5447	5778	19.511725
4436	12181	19.512510
9007	18772	19.513484
4436	8993	19.513587
5364	117567	19.513986
9347	2852	19.514458
7083	16509	19.515076
10064	17558	19.516210
8886	4501	19.516468
10064	4463	19.516801
7588	14913	19.516955
2021	89115	19.517334
14328	12273	19.518046
3821	109746	19.518314
13847	18216	19.518643
8832	9827	19.518781
2021	98332	19.519116
3179	116354	19.519343
14135	17593	19.519395
9236	22717	19.523194
746	5493	19.525108
7083	10418	19.525884
9884	13879	19.528074
8903	4655	19.529070
4436	9859	19.529412
746	106886	19.529922
5447	5542	19.530767
3179	117712	19.531325
765	8641	19.532125
9640	1372	19.533380
7607	16228	19.533689
8832	6514	19.535512
14135	19261	19.536872
9347	12608	19.537721
9236	9313	19.539771
3092	115065	19.540308
10064	9505	19.540981
8645	10212	19.542006
3092	114526	19.542700
12706	6717	19.543041
13701	19849	19.543172
13209	7818	19.543205
3821	9763	19.543873
746	111753	19.544152
7607	16826	19.545177
4427	109434	19.545775
8796	4501	19.546635
12706	17057	19.547128
3419	8230	19.548425
3821	15890	19.549587
4436	115036	19.549752
7588	2388	19.550756
8645	8198	19.551114
746	8370	19.551236
1067	2762	19.551264
2081	3858	19.551730
9884	3269	19.551934
11767	91811	19.553634
13209	16516	19.553810
4427	16587	19.555359
5364	11348	19.556807
7083	13429	19.557191
13531	19335	19.557559
13268	22545	19.557958
677	5483	19.558171
13209	7740	19.558481
3179	114745	19.559602
2021	56996	19.559880
7607	6692	19.560195
9347	7443	19.560766
2072	7463	19.561229
1067	6193	19.561700
7607	14502	19.562850
8645	4104	19.563630
2021	49065	19.563944
1067	394	19.566312
10064	13654	19.566651
9487	6670	19.566700
10064	7786	19.568196
14328	19746	19.569336
3092	114187	19.569904
7083	13225	19.570604
11767	109474	19.570800
2081	2852	19.571151
10064	13424	19.572459
3092	7097	19.572857
8796	5434	19.572971
765	112948	19.575699
6686	63	19.576253
13531	5317	19.577566
9007	14547	19.579853
4436	8847	19.580734
9640	11578	19.580739
1067	116505	19.580781
8832	2832	19.580974
13531	8016	19.581891
7607	16177	19.581969
13531	17959	19.582047
2021	11258	19.582163
8102	10723	19.583017
13209	13339	19.584331
1067	2353	19.587899
6686	15004	19.588009
9347	3559	19.590640
5348	112259	19.591351
6686	111797	19.592454
9598	85699	19.592997
2920	110817	19.593236
1562	7345	19.593401
10602	15968	19.593638
4436	114981	19.597080
8645	5824	19.597084
5447	1168	19.598417
2072	4200	19.598501
4427	12690	19.598774
13209	16083	19.598945
9640	17558	19.601416
