%  RA(deg)   DEC(deg)    HIPNum  Mag
275.949908  53.300837  90146  6.35
275.988668  38.739210  90163  6.41
276.014950  -3.583157  90174  6.36
276.038629  83.175400  90182  6.16
276.138075 -49.652879  90223  6.45
276.175535  -7.075936  90238  6.28
276.238370  -1.579413  90253  6.15
276.243589  27.394783  90256  6.27
276.340304 -35.992025  90290  6.14
276.381792 -63.021534  90304  6.13
276.477522 -33.945718  90336  6.30
276.480124  14.966232  90337  6.37
276.670535  26.449216  90398  6.50
276.786939  -8.040406  90437  6.50
276.925606  59.549112  90476  6.43
276.932311 -26.634845  90478  6.31
276.959670   3.748570  90487  6.07
276.985332 -17.800357  90494  6.19
277.025693 -26.757245  90510  6.28
277.026770 -84.387256  90509  6.49
277.303637 -43.845939  90597  6.36
277.444834 -14.581987  90651  6.02
277.559568  -5.724169  90692  6.27
277.673548  20.815046  90729  6.49
277.762287 -41.913834  90759  6.02
278.028702   3.659603  90858  6.41
278.086065 -14.644268  90884  6.36
278.253818 -39.892022  90936  6.22
278.344616  -5.911718  90967  6.36
278.346198 -38.720033  90969  6.31
278.347094   8.268251  90971  6.42
278.372798 -58.708785  90981  6.40
278.629660 -52.891521  91062  6.21
278.697892  10.892010  91090  6.48
278.806270  34.458022  91119  6.10
278.838876 -20.840442  91132  6.49
278.902057   4.935989  91142  6.47
278.971760  16.975697  91159  6.21
278.998519 -29.699104  91172  6.36
279.055309  65.488717  91196  6.07
279.189789  43.221815  91250  6.21
279.287748  16.198295  91279  6.31
279.518668 -14.004781  91369  6.49
279.526987  39.668326  91373  6.02
279.599163  -3.193640  91394  6.49
279.887654  40.935059  91491  6.25
279.903653   5.264287  91499  6.36
279.964988   7.358598  91523  6.26
280.008020  30.849471  91533  6.43
280.050833  38.367195  91552  6.45
280.235040  62.749466  91606  6.10
280.377837 -48.094686  91662  6.47
280.422131  31.617612  91675  6.41
280.426921 -14.564244  91677  6.40
280.465125 -23.833423  91689  6.22
280.533696  34.746307  91707  6.49
280.560088 -81.808114  91723  6.27
280.594271 -64.643045  91733  6.35
280.650489  -7.073654  91751  6.13
280.729580 -19.284209  91781  6.32
280.793139  70.792849  91811  6.28
280.819044  39.300067  91820  6.45
280.870890  53.871767  91843  6.18
280.900457  36.556605  91852  6.04
280.963476  -6.818119  91880  6.30
281.033120 -36.718336  91901  6.31
281.076106  61.048144  91915  6.02
281.167901  23.589883  91958  6.30
281.230834  54.897184  91985  6.26
281.298032 -61.095196  92008  6.04
281.327742 -21.001615  92016  6.35
281.349508 -56.881970  92021  6.22
281.408760  79.942673  92040  6.40
281.483315 -50.872715  92072  6.24
281.504779 -19.606357  92079  6.34
281.554206  41.441810  92098  6.06
281.672341  18.705907  92131  6.18
281.954712 -77.868249  92233  6.39
281.989054  31.756835  92243  6.06
282.011106   4.241422  92254  6.20
282.066978  48.767556  92269  6.12
282.068345  23.514749  92270  6.19
282.164552  -6.004311  92296  6.49
282.189217 -18.601150  92301  6.46
282.404969   0.836197  92386  6.24
282.432002 -72.995723  92394  6.04
282.629875 -13.572262  92456  6.48
282.689798  10.976392  92475  6.37
282.710378 -22.162190  92480  6.29
282.744379 -41.062687  92487  6.50
282.842323  -3.317857  92524  6.08
282.899547  28.783671  92550  6.22
282.902155  36.539092  92551  6.10
283.008015  13.965647  92593  6.19
283.030207  41.383244  92599  6.28
283.049744 -41.709195  92608  6.47
283.117978 -26.650770  92635  6.28
283.154355 -29.379676  92643  6.12
283.249588 -46.586329  92669  6.17
283.257537  -9.575521  92674  6.27
283.259779 -48.360913  92676  6.17
283.300006 -51.931438  92687  6.30
283.388404  75.787372  92717  6.33
283.442958  57.486557  92731  6.24
283.848159 -37.386603  92866  6.48
284.094416  -1.799863  92963  6.20
284.106686   2.471190  92968  6.14
284.113487 -31.689025  92972  6.45
284.227933 -62.801904  93012  6.47
284.309630 -43.917012  93049  6.27
284.322263  62.396773  93053  6.50
284.368665  58.225026  93068  6.47
284.393311 -39.823195  93074  6.29
284.542147 -83.422198  93117  6.35
284.588666 -31.035975  93134  6.09
284.598771   6.239929  93138  6.22
284.603459 -22.529493  93140  6.14
284.694117  40.679194  93177  6.20
284.747490  50.809143  93197  6.32
284.795681 -39.534712  93209  6.49
284.801217  39.217321  93210  6.43
284.861579 -18.566433  93234  6.37
284.871950 -70.468653  93238  6.49
284.992122  22.814515  93270  6.28
285.103394 -24.942171  93315  6.35
285.230006  33.802158  93354  6.04
285.267908 -37.061555  93371  6.44
285.272645  19.309605  93374  6.47
285.389649 -15.282617  93418  6.31
285.407253 -22.695364  93423  6.25
285.451539  33.621257  93437  6.39
285.455963  22.264412  93443  6.44
285.529306  52.261058  93466  6.35
285.535503 -41.910505  93470  6.21
285.589862   8.373539  93488  6.25
285.719254  19.661011  93523  6.11
285.779155 -19.103024  93543  6.37
286.004241 -57.959962  93629  6.30
286.100647  -5.684843  93666  6.48
286.242862  30.733396  93720  6.07
286.290996  49.923166  93733  6.45
286.446367  29.921674  93770  6.32
286.718603 -37.810658  93858  6.15
286.728384 -50.323144  93860  6.29
286.784691 -18.738171  93887  6.28
286.878505 -28.636800  93925  6.05
286.988841  16.853385  93966  6.08
287.014679  21.698927  93975  6.22
287.060678 -24.657369  93993  6.30
287.218029 -55.720425  94054  6.44
287.415649 -39.827238  94130  6.44
287.440863  65.978513  94140  6.26
287.450613 -19.803657  94144  6.11
287.464977  -0.428114  94149  6.34
287.757943 -39.004705  94243  6.34
287.828394 -29.502293  94272  6.28
287.846508  40.429095  94280  6.20
287.879097  26.735871  94290  6.35
288.116830 -21.658382  94372  6.39
288.153056  21.554572  94382  6.02
288.192243 -50.486420  94398  6.12
288.433443   5.515605  94478  6.47
288.761213  20.203123  94598  6.03
288.783219  83.462746  94604  6.50
288.829902  50.071127  94623  6.27
288.888449 -24.179352  94645  6.25
288.889014  18.516353  94646  6.46
288.997875  27.926302  94685  6.18
289.119217 -69.190825  94724  6.25
289.214109  46.999102  94755  6.02
289.252168 -65.227702  94770  6.42
289.450774   2.031727  94833  6.19
289.540754 -53.387086  94858  6.36
289.657798  49.569456  94890  6.32
289.701700  19.610477  94910  6.50
289.712266   0.339024  94913  6.40
289.719805   9.618071  94916  6.31
289.750402 -15.536570  94929  6.09
289.754802  37.445346  94932  6.25
289.901826  54.375988  94974  6.23
289.912491  37.330540  94981  6.29
289.971107  11.534965  95002  6.03
290.137731  35.185957  95067  6.30
290.373983 -34.983488  95149  6.48
290.397985  76.559596  95154  6.22
290.404635 -19.234446  95159  6.25
290.417977  79.602830  95167  6.06
290.539697 -42.016027  95211  6.33
290.638971  33.518163  95235  6.09
290.657321 -51.231276  95239  6.42
290.701462   9.913150  95253  6.34
290.768538  -7.400615  95281  6.31
290.891719  33.221966  95319  6.37
290.945540  20.264356  95340  6.40
291.022837 -68.371082  95369  6.33
291.025228  36.452094  95370  6.44
291.089483 -43.722063  95396  6.13
291.091971  16.937722  95398  6.27
291.125750 -27.865945  95408  6.03
291.256387  -4.884536  95453  6.50
291.343300  20.271727  95487  6.31
291.357323  24.912774  95492  6.19
291.610404  62.557145  95576  6.38
291.891285  14.282481  95664  6.31
291.901649  37.941197  95673  6.30
292.325111   0.246080  95812  6.25
292.337075  20.279737  95818  6.34
292.339003  -7.044087  95820  6.37
292.469211 -55.441754  95866  6.14
292.543896   2.904073  95898  6.08
292.638010   3.444403  95929  6.09
292.644216 -55.110053  95932  6.29
292.695130  36.228504  95953  6.26
292.725197 -21.312237  95965  6.11
292.751129  70.989339  95978  6.06
292.806479  55.731836  96003  6.37
293.058324 -44.546387  96095  6.48
293.291957  60.158691  96164  6.30
293.441797   5.465708  96204  6.35
293.693124  63.434172  96297  6.47
293.755145  52.502018  96316  6.39
293.854718   2.913605  96351  6.37
293.874189  -7.460283  96356  6.32
293.889414 -12.253115  96365  6.27
293.951268  36.944539  96387  6.03
293.983110  50.238618  96396  6.47
294.034800  22.585763  96417  6.33
294.065359  14.391070  96428  6.37
294.108645 -18.852921  96440  6.13
294.290077  29.333700  96503  6.43
294.420066  35.022536  96546  6.44
294.486307  49.284416  96572  6.47
294.574125  20.783391  96601  6.50
294.608142 -57.983341  96607  6.19
294.704132   3.381522  96630  6.36
294.855567  16.571121  96688  6.37
294.893903  45.957439  96706  6.25
294.924072 -45.278550  96721  6.24
294.937173  33.978938  96724  6.10
294.956086 -23.427700  96729  6.33
294.967426 -66.685505  96734  6.37
295.054983  60.507114  96771  6.49
295.077999 -54.417790  96781  6.24
295.171458  43.077824  96805  6.17
295.311038  22.452773  96856  6.43
295.405269 -65.854414  96882  6.08
295.466550  50.517523  96901  6.25
295.490067  40.254144  96907  6.22
295.512181  -9.193654  96917  6.31
295.517284  55.463222  96919  6.42
295.553387  12.193261  96931  6.33
295.789989  30.677891  97028  6.08
295.794861  38.671714  97029  6.37
295.810079  58.016617  97033  6.29
295.906741 -37.538765  97067  6.14
295.914568  57.042713  97070  6.28
295.964381  34.162724  97087  6.04
295.983226  27.135398  97091  6.27
296.142465  13.302783  97139  6.25
296.159054  34.414164  97142  6.39
296.172070   8.726538  97144  6.43
296.204335  40.716803  97151  6.36
296.415224  36.091023  97228  6.38
296.463983  35.012751  97242  6.14
296.467634  -2.883453  97244  6.47
296.645875  32.888591  97307  6.18
296.686121  68.437998  97326  6.34
296.861781  47.907564  97372  6.14
297.012601 -13.703616  97423  6.11
297.127140  10.694100  97454  6.44
297.209051 -12.319421  97484  6.47
297.210825  33.437283  97485  6.42
297.229536 -52.888109  97491  6.27
297.298372 -28.788972  97515  6.04
297.364601  38.710149  97538  6.12
297.472576 -66.813069  97569  6.44
297.478002  28.439675  97572  6.45
297.482549  27.085182  97573  6.46
297.572830   7.902419  97607  6.49
297.590652 -61.061120  97611  6.21
297.695304  37.826325  97651  6.13
297.755147 -65.605087  97674  6.04
297.796240  -2.460990  97687  6.12
297.823882   9.629887  97697  6.25
297.830747  47.377236  97700  6.22
297.861829   4.088632  97709  6.47
298.014324  11.628329  97767  6.16
298.068392  36.432295  97789  6.13
298.090687  18.671875  97796  6.24
298.162998 -54.976444  97819  6.50
298.255192  47.807720  97845  6.30
298.276606 -14.603203  97849  6.47
298.397615  59.708660  97892  6.06
298.573940 -23.941071  97944  6.22
298.658595  -8.237048  97967  6.49
298.667502   7.140353  97970  6.14
298.668505 -61.170792  97971  6.21
298.771263 -33.046252  98012  6.47
298.831250  -6.734780  98038  6.49
298.841942  58.250193  98044  6.10
299.007076 -81.349840  98086  6.39
299.079383  56.687017  98111  6.16
299.183932  36.250599  98143  6.03
299.188220  50.902523  98146  6.46
299.483809  42.260771  98253  6.44
299.619745  63.534135  98308  6.15
299.643154  38.105693  98320  6.33
299.674388  70.366949  98333  6.32
299.720771 -68.762584  98346  6.38
299.735111 -30.538384  98351  6.27
299.813944  52.055692  98379  6.14
299.844349   1.377696  98385  6.17
299.902612  76.481392  98401  6.20
300.063997  26.187887  98458  6.49
300.105536 -49.350946  98482  6.18
300.110356 -43.043302  98485  6.11
300.313783  37.098997  98563  6.23
300.349364 -22.737307  98575  6.01
300.361583 -40.814336  98579  6.31
300.584237  64.634419  98658  6.27
300.592095  22.151459  98661  6.50
300.703391  31.958832  98701  6.39
300.911658  22.941058  98772  6.45
300.934625 -22.595595  98785  6.44
301.119984  48.229664  98858  6.16
301.185495  63.890208  98872  6.24
301.222474  68.027159  98890  6.32
301.272561 -11.599413  98910  6.38
301.278156  51.839398  98915  6.14
301.290763  38.478457  98921  6.18
301.339595  56.341422  98946  6.19
301.360612  15.500412  98954  6.37
301.386519 -67.320897  98959  6.07
301.550935  -4.078210  99024  6.47
301.896214 -55.016012  99137  6.26
301.922673  34.422905  99145  6.12
301.959865   9.399833  99158  6.43
302.027094  16.664391  99176  6.39
302.039789 -52.577795  99188  6.47
302.085279 -66.354691  99200  6.45
302.130299 -10.062595  99221  6.18
302.159498  10.725867  99234  6.34
302.266033 -47.067930  99270  6.46
302.343159  56.026828  99294  6.49
302.764757  21.134579  99445  6.24
302.780949 -57.524239  99453  6.36
302.791989  -8.842344  99457  6.39
302.837571  21.874937  99479  6.24
302.991246 -12.392403  99529  6.34
303.099344 -42.780063  99570  6.20
303.132155  51.463565  99579  6.01
303.146352   0.867054  99585  6.25
303.268404  -0.330796  99624  6.47
303.384899 -47.713234  99666  6.47
303.428389  43.379013  99685  6.13
303.520332  36.604881  99719  6.47
303.612110 -63.415789  99762  6.09
303.930212  50.232903  99870  6.36
303.960869 -30.005278  99878  6.30
304.014290  38.898012  99893  6.28
304.025018   4.580795  99894  6.44
304.082449  21.598700  99913  6.11
304.095023 -12.337119  99918  6.30
304.098379 -36.453575  99920  6.30
304.117311  37.056395  99929  6.47
304.371071  42.722060 100016  6.32
304.381377  29.147563 100018  6.24
304.706952  46.322194 100142  6.46
304.733237 -47.710774 100151  6.28
304.739740  39.004184 100155  6.35
304.762497 -63.230744 100165  6.27
304.824375 -47.580289 100184  6.13
304.872068  13.216766 100208  6.20
304.930270  -1.078514 100232  6.05
304.983509  46.837319 100250  6.49
305.063410  39.403226 100268  6.22
305.085517  14.569257 100274  6.17
305.127669  53.595685 100295  6.23
305.134651 -55.050882 100300  6.27
305.193952 -14.784892 100325  6.09
305.216237 -35.673676 100332  6.46
305.367725 -66.749690 100379  6.49
305.420976 -49.999416 100412  6.26
305.512737  41.132137 100434  6.38
305.655447  31.264966 100486  6.09
305.718206  14.551098 100511  6.16
305.731385  42.983543 100515  6.20
305.753296  -9.654710 100524  6.29
306.134852  53.551934 100651  6.49
306.156243   1.068406 100664  6.14
306.173989   1.368563 100672  6.41
306.228834 -83.310616 100697  6.15
306.270856  59.600098 100714  6.44
306.427187  -2.800378 100758  6.10
306.433813  10.055999 100762  6.32
306.449697 -40.796184 100764  6.08
306.504866  19.865494 100779  6.45
306.506657  13.911613 100781  6.35
306.596476  17.315559 100807  6.23
306.597809  56.638698 100808  6.38
306.720623 -37.402905 100852  6.24
306.782392  34.329070 100866  6.39
306.809124  20.476485 100876  6.44
307.031415   8.437448 100953  6.23
307.069965   2.937161 100969  6.20
307.103772  -3.357794 100977  6.12
307.181624 -15.741499 101011  6.41
307.194739 -35.595863 101017  6.09
307.262254  83.625417 101044  6.19
307.380587 -22.391567 101090  6.13
307.499760  45.928556 101133  6.43
307.502993  72.531703 101134  6.23
307.574844  10.895924 101160  6.03
307.736682 -29.112666 101211  6.35
307.742313  20.606148 101213  6.21
307.746789  36.935839 101214  6.21
307.767947 -15.056168 101221  6.10
307.838129  52.309526 101245  6.20
307.901101  34.330373 101268  6.47
307.943765  56.779859 101285  6.14
307.992558  25.804978 101300  6.37
308.085055   2.132808 101339  6.47
308.218151 -24.943830 101384  6.35
308.452309  41.772658 101467  6.50
308.499685   4.898664 101489  6.42
308.541596  20.985185 101505  6.49
308.548739 -13.721091 101507  6.11
308.697461 -30.473472 101552  6.42
308.710013  51.854221 101556  6.19
308.731150 -38.089890 101558  6.45
308.776129 -71.188779 101570  6.41
308.884405 -16.525879 101608  6.19
308.949197 -44.337606 101623  6.36
308.965501 -69.610586 101626  6.09
309.034740  25.882648 101641  6.40
309.159747 -63.120963 101684  6.34
309.326590   0.096978 101746  6.21
309.348268  38.328665 101756  6.21
309.382409  31.572540 101765  6.32
309.467616 -25.109221 101808  6.38
309.478036  18.268580 101810  6.22
309.750760  56.004850 101900  6.45
309.774426  -4.929494 101911  6.46
309.794369  21.817444 101919  6.08
309.805212  -2.412975 101921  6.23
309.888819  40.579659 101949  6.07
309.965666 -62.907802 101965  6.22
309.966148  11.249649 101966  6.39
310.048982 -23.773867 101997  6.36
310.074558  60.505265 102011  6.02
310.151159  29.805552 102033  6.02
310.188088  19.935536 102040  6.43
310.231771 -42.396690 102057  6.25
310.317535  14.582880 102080  6.01
310.351092 -25.999911 102094  6.29
310.352774 -42.133780 102096  6.28
